33.9	28.7	30.3	30.4	31.6	32.4	34.7	35.5
33.9	28.7	30.3	30.4	31.5	32.3	34.6	35.5
33.9	28.8	30.3	30.3	31.4	32.2	34.6	35.5
34	28.8	30.3	30.2	31.3	32.2	34.5	35.5
34	28.8	30.3	30.2	31.3	32.1	34.4	35.5
34	28.8	30.3	30.2	31.3	32.1	34.4	35.5
34	28.8	30.3	30.2	31.3	32.1	34.4	35.5
34	28.8	30.3	30.2	31.2	32	34.4	35.5
34.1	28.8	30.3	30.2	31.2	32	34.4	35.5
34.1	28.8	30.3	30.1	31.2	31.9	34.4	35.5
34.1	28.9	30.3	30.1	31.2	31.9	34.4	35.5
34.1	28.9	30.3	30.1	31.2	31.9	34.4	35.5
34.1	28.9	30.3	30.1	31.2	31.9	34.4	35.5
34.1	28.9	30.3	30.1	31.2	31.9	34.4	35.5
34.1	28.9	30.3	30.1	31.2	31.9	34.4	35.5
34.1	28.8	30.3	30.1	31.2	31.9	34.4	35.5
34.1	28.8	30.3	30.2	31.3	31.9	34.4	35.6
34.1	28.8	30.3	30.2	31.3	31.9	34.4	35.6
34.1	28.8	30.3	30.2	31.2	31.9	34.4	35.6
34.1	28.8	30.3	30.2	31.2	31.9	34.4	35.6
34.1	28.9	30.3	30.2	31.2	31.9	34.4	35.6
34.1	28.8	30.3	30.2	31.3	31.9	34.4	35.6
34.1	28.8	30.3	30.2	31.3	31.9	34.5	35.6
34.1	28.8	30.3	30.3	31.5	32	34.5	35.6
34	28.8	30.3	30.4	31.6	32.1	34.6	35.6
34	28.8	30.3	30.4	31.6	32.2	34.7	35.6
34	28.7	30.3	30.4	31.6	32.2	34.7	35.6
34	28.7	30.3	30.4	31.6	32.2	34.7	35.6
34.1	28.8	30.4	30.4	31.5	32.2	34.7	35.6
34.1	28.8	30.3	30.4	31.5	32.2	34.6	35.6
34.1	28.8	30.3	30.3	31.5	32.2	34.7	35.6
34.1	28.8	30.3	30.3	31.5	32.2	34.7	35.6
34	28.8	30.3	30.4	31.6	32.2	34.7	35.6
34	28.7	30.3	30.4	31.6	32.3	34.7	35.6
34	28.7	30.3	30.4	31.6	32.3	34.7	35.6
34	28.7	30.3	30.4	31.6	32.3	34.7	35.6
34	28.7	30.3	30.4	31.5	32.2	34.7	35.6
34.1	28.7	30.3	30.3	31.5	32.2	34.7	35.6
34.1	28.7	30.3	30.3	31.5	32.2	34.7	35.6
34.1	28.7	30.3	30.3	31.5	32.2	34.7	35.6
34.1	28.7	30.3	30.3	31.5	32.2	34.7	35.6
34	28.7	30.3	30.4	31.6	32.3	34.7	35.6
34	28.6	30.3	30.4	31.8	32.3	34.8	35.6
33.9	28.6	30.3	30.4	31.8	32.4	34.8	35.6
33.9	28.6	30.3	30.4	31.8	32.4	34.9	35.6
33.9	28.6	30.3	30.5	31.9	32.5	34.9	35.6
33.9	28.6	30.3	30.5	31.9	32.5	34.9	35.6
33.9	28.6	30.3	30.5	31.8	32.5	34.9	35.6
33.9	28.6	30.3	30.5	31.8	32.5	34.8	35.6
33.9	28.6	30.3	30.5	31.8	32.4	34.8	35.6
33.9	28.6	30.4	30.4	31.7	32.4	34.8	35.6
33.9	28.6	30.4	30.4	31.7	32.4	34.8	35.6
33.9	28.6	30.4	30.4	31.7	32.4	34.8	35.6
33.9	28.6	30.4	30.4	31.7	32.4	34.8	35.6
34	28.6	30.4	30.4	31.6	32.4	34.8	35.6
34	28.7	30.4	30.4	31.6	32.3	34.8	35.6
34	28.7	30.4	30.4	31.6	32.3	34.7	35.6
34	28.7	30.4	30.4	31.6	32.3	34.7	35.6
34	28.7	30.3	30.4	31.6	32.3	34.8	35.6
34	28.7	30.3	30.4	31.6	32.3	34.8	35.6
34	28.7	30.4	30.4	31.6	32.3	34.8	35.6
34	28.7	30.4	30.4	31.6	32.3	34.8	35.6
34	28.7	30.4	30.4	31.6	32.3	34.8	35.6
34	28.6	30.3	30.4	31.7	32.3	34.8	35.6
33.9	28.6	30.3	30.4	31.7	32.4	34.8	35.6
33.9	28.6	30.3	30.4	31.8	32.4	34.9	35.6
33.9	28.6	30.3	30.4	31.8	32.4	34.9	35.6
33.9	28.6	30.3	30.4	31.7	32.4	34.9	35.6
33.9	28.6	30.3	30.4	31.7	32.4	34.9	35.7
33.9	28.6	30.3	30.4	31.8	32.4	34.9	35.7
33.9	28.6	30.3	30.4	31.8	32.4	34.9	35.7
33.9	28.6	30.4	30.4	31.6	32.4	34.8	35.7
34	28.6	30.3	30.4	31.6	32.4	34.8	35.7
34	28.6	30.4	30.4	31.6	32.4	34.8	35.7
34	28.6	30.4	30.4	31.6	32.4	34.8	35.7
34	28.7	30.4	30.4	31.6	32.4	34.8	35.6
34	28.7	30.4	30.4	31.6	32.4	34.8	35.6
33.9	28.6	30.4	30.4	31.7	32.4	34.8	35.6
33.9	28.6	30.3	30.4	31.8	32.4	34.9	35.6
33.9	28.6	30.3	30.4	31.7	32.4	34.9	35.6
33.9	28.6	30.3	30.4	31.6	32.4	34.8	35.6
34	28.7	30.3	30.4	31.6	32.4	34.8	35.6
34	28.7	30.3	30.4	31.6	32.3	34.8	35.6
34	28.6	30.3	30.4	31.6	32.3	34.8	35.6
33.9	28.6	30.3	30.4	31.6	32.4	34.8	35.6
33.9	28.6	30.3	30.4	31.7	32.4	34.8	35.6
33.9	28.6	30.3	30.4	31.6	32.4	34.8	35.6
33.9	28.6	30.3	30.4	31.6	32.4	34.8	35.6
33.9	28.6	30.3	30.4	31.6	32.3	34.8	35.6
34	28.6	30.3	30.4	31.6	32.3	34.8	35.6
34	28.6	30.3	30.4	31.6	32.3	34.8	35.6
34	28.6	30.3	30.4	31.6	32.3	34.8	35.6
34	28.6	30.3	30.4	31.6	32.3	34.8	35.6
33.9	28.6	30.3	30.4	31.6	32.3	34.8	35.6
33.9	28.6	30.3	30.4	31.6	32.4	34.8	35.6
34	28.7	30.3	30.4	31.6	32.3	34.8	35.6
34	28.7	30.3	30.3	31.5	32.3	34.8	35.6
34	28.7	30.3	30.3	31.5	32.3	34.7	35.6
34	28.7	30.3	30.4	31.6	32.3	34.8	35.6
33.9	28.6	30.3	30.4	31.7	32.4	34.8	35.6
33.9	28.6	30.3	30.4	31.8	32.4	34.9	35.6
33.9	28.6	30.4	30.4	31.8	32.4	34.8	35.6
34	28.6	30.4	30.4	31.6	32.4	34.8	35.6
34	28.7	30.4	30.4	31.6	32.3	34.8	35.6
34	28.7	30.4	30.4	31.6	32.3	34.8	35.6
34	28.7	30.4	30.4	31.5	32.3	34.7	35.6
34	28.7	30.4	30.4	31.5	32.3	34.7	35.6
34	28.7	30.4	30.4	31.6	32.3	34.8	35.6
34	28.7	30.4	30.4	31.6	32.3	34.8	35.6
34	28.7	30.4	30.4	31.7	32.4	34.8	35.6
34	28.6	30.4	30.4	31.7	32.4	34.8	35.7
34	28.6	30.4	30.4	31.7	32.4	34.8	35.7
34	28.7	30.4	30.4	31.6	32.4	34.8	35.7
34	28.7	30.4	30.4	31.6	32.3	34.8	35.6
34	28.7	30.4	30.4	31.6	32.3	34.8	35.6
34	28.7	30.4	30.4	31.6	32.3	34.8	35.6
34	28.7	30.4	30.4	31.6	32.3	34.8	35.6
34	28.7	30.4	30.4	31.7	32.4	34.8	35.6
34	28.6	30.4	30.4	31.7	32.4	34.8	35.6
34	28.7	30.4	30.4	31.6	32.4	34.8	35.6
34	28.7	30.4	30.4	31.6	32.3	34.8	35.6
34	28.7	30.4	30.4	31.6	32.3	34.8	35.6
34	28.7	30.4	30.4	31.6	32.3	34.8	35.7
34.1	28.7	30.4	30.4	31.5	32.3	34.8	35.7
34.1	28.7	30.4	30.3	31.5	32.3	34.7	35.7
34.1	28.8	30.4	30.3	31.5	32.2	34.7	35.7
34.1	28.7	30.4	30.4	31.6	32.3	34.8	35.7
34.1	28.7	30.4	30.4	31.6	32.3	34.8	35.7
34.1	28.7	30.4	30.4	31.6	32.3	34.8	35.7
34	28.7	30.4	30.4	31.6	32.3	34.8	35.7
34	28.7	30.4	30.4	31.7	32.4	34.8	35.7
34	28.7	30.4	30.4	31.7	32.4	34.8	35.7
34	28.7	30.4	30.4	31.6	32.3	34.8	35.7
34	28.7	30.4	30.4	31.6	32.3	34.8	35.7
34.1	28.7	30.4	30.4	31.6	32.3	34.8	35.6
34.1	28.7	30.4	30.4	31.6	32.3	34.7	35.6
34	28.7	30.4	30.4	31.6	32.3	34.7	35.6
34	28.7	30.4	30.4	31.7	32.3	34.8	35.6
34	28.7	30.4	30.4	31.7	32.3	34.8	35.6
34	28.7	30.4	30.4	31.7	32.3	34.8	35.6
34	28.7	30.4	30.5	31.7	32.3	34.8	35.6
34	28.7	30.4	30.5	31.7	32.4	34.8	35.6
34	28.7	30.4	30.5	31.7	32.3	34.8	35.6
34	28.7	30.4	30.4	31.6	32.3	34.8	35.6
34	28.7	30.4	30.4	31.5	32.3	34.8	35.6
34.1	28.8	30.4	30.4	31.5	32.2	34.7	35.6
34.1	28.8	30.4	30.4	31.6	32.2	34.7	35.6
34	28.8	30.4	30.4	31.6	32.3	34.7	35.6
33.9	28.7	30.4	30.4	31.7	32.3	34.8	35.6
33.9	28.7	30.4	30.4	31.8	32.4	34.8	35.6
33.9	28.7	30.4	30.4	31.8	32.4	34.8	35.6
34	28.7	30.4	30.4	31.6	32.3	34.8	35.6
34.1	28.7	30.4	30.4	31.6	32.3	34.7	35.6
34.1	28.8	30.4	30.4	31.6	32.3	34.7	35.6
34.1	28.8	30.4	30.4	31.6	32.3	34.7	35.6
34.1	28.8	30.4	30.4	31.5	32.2	34.7	35.6
34.1	28.8	30.4	30.4	31.6	32.3	34.7	35.6
34	28.7	30.4	30.4	31.7	32.3	34.8	35.6
33.9	28.7	30.4	30.4	31.8	32.4	34.8	35.6
33.9	28.6	30.4	30.5	31.8	32.4	34.8	35.6
33.9	28.7	30.4	30.5	31.8	32.4	34.8	35.6
33.9	28.7	30.4	30.5	31.8	32.4	34.8	35.6
33.9	28.6	30.4	30.5	31.8	32.4	34.8	35.6
33.9	28.6	30.4	30.5	31.8	32.4	34.9	35.6
33.9	28.6	30.4	30.5	31.8	32.4	34.8	35.6
33.9	28.7	30.4	30.5	31.7	32.4	34.8	35.6
33.9	28.7	30.4	30.5	31.8	32.4	34.8	35.6
33.9	28.6	30.4	30.5	31.8	32.4	34.8	35.6
33.9	28.6	30.4	30.5	31.8	32.5	34.9	35.6
33.9	28.6	30.4	30.5	31.9	32.5	34.9	35.6
33.9	28.6	30.4	30.5	31.9	32.5	34.9	35.6
33.9	28.6	30.4	30.5	31.9	32.5	34.9	35.6
33.9	28.6	30.4	30.5	31.8	32.5	34.8	35.6
33.9	28.6	30.4	30.5	31.7	32.4	34.8	35.6
33.9	28.7	30.4	30.5	31.6	32.4	34.8	35.6
34	28.8	30.4	30.4	31.5	32.3	34.7	35.6
34	28.8	30.4	30.4	31.5	32.2	34.6	35.6
34.1	28.8	30.4	30.4	31.5	32.2	34.6	35.6
33.9	28.7	30.3	30.4	31.6	32.3	34.7	35.6
33.8	28.7	30.3	30.4	31.7	32.3	34.7	35.5
33.9	28.8	30.3	30.4	31.6	32.3	34.6	35.5
33.9	28.8	30.4	30.3	31.5	32.3	34.6	35.5
34	28.8	30.4	30.3	31.5	32.2	34.5	35.5
34	28.8	30.4	30.2	31.4	32.1	34.5	35.5
34.1	28.8	30.4	30.3	31.4	32.1	34.5	35.5
34.1	28.8	30.4	30.2	31.3	32	34.5	35.5
34.1	28.8	30.4	30.3	31.3	32	34.5	35.5
34.1	28.8	30.4	30.3	31.4	32	34.5	35.5
34.1	28.8	30.4	30.3	31.4	32	34.5	35.5
34	28.8	30.4	30.3	31.5	32.1	34.5	35.5
33.9	28.8	30.4	30.3	31.6	32.1	34.5	35.5
33.9	28.8	30.4	30.3	31.5	32.1	34.4	35.4
33.9	28.8	30.4	30.3	31.4	32	34.4	35.4
34	28.8	30.4	30.2	31.3	32	34.4	35.4
34	28.8	30.4	30.2	31.3	32	34.4	35.4
34	28.8	30.4	30.3	31.4	32	34.4	35.5
34	28.8	30.4	30.3	31.5	32	34.5	35.5
33.9	28.8	30.4	30.3	31.5	32.1	34.5	35.5
33.9	28.8	30.4	30.4	31.6	32.2	34.5	35.5
34	28.8	30.4	30.4	31.6	32.2	34.5	35.5
34	28.8	30.4	30.4	31.6	32.2	34.6	35.5
34	28.8	30.4	30.4	31.5	32.2	34.5	35.5
34	28.8	30.4	30.4	31.5	32.2	34.5	35.5
34	28.8	30.4	30.4	31.5	32.2	34.5	35.5
34	28.8	30.4	30.4	31.6	32.2	34.6	35.5
34.1	28.8	30.4	30.4	31.5	32.2	34.5	35.5
34.1	28.8	30.4	30.4	31.6	32.2	34.6	35.5
34	28.8	30.4	30.4	31.6	32.2	34.6	35.5
34	28.8	30.4	30.4	31.6	32.2	34.6	35.5
34.1	28.8	30.4	30.4	31.6	32.2	34.6	35.5
34.1	28.8	30.4	30.4	31.5	32.2	34.5	35.5
33.9	28.8	30.4	30.4	31.6	32.2	34.5	35.5
33.9	28.7	30.4	30.4	31.7	32.3	34.7	35.5
33.8	28.7	30.4	30.4	31.8	32.3	34.7	35.5
33.8	28.7	30.4	30.5	31.8	32.4	34.7	35.5
33.8	28.7	30.4	30.5	31.8	32.4	34.7	35.5
33.8	28.7	30.4	30.5	31.8	32.4	34.7	35.5
33.9	28.7	30.4	30.5	31.8	32.4	34.7	35.5
33.9	28.7	30.4	30.5	31.8	32.4	34.7	35.5
33.9	28.7	30.4	30.5	31.7	32.4	34.7	35.5
33.9	28.7	30.4	30.5	31.7	32.4	34.7	35.5
33.9	28.7	30.4	30.5	31.7	32.3	34.7	35.5
33.9	28.7	30.4	30.5	31.7	32.3	34.7	35.5
33.9	28.7	30.4	30.4	31.6	32.3	34.7	35.5
33.9	28.7	30.4	30.4	31.6	32.3	34.7	35.5
34	28.8	30.4	30.4	31.5	32.3	34.6	35.5
34	28.8	30.4	30.4	31.4	32.2	34.5	35.5
34.1	28.8	30.4	30.4	31.4	32.1	34.5	35.5
34.1	28.8	30.4	30.3	31.4	32.1	34.5	35.5
34.1	28.8	30.4	30.3	31.4	32.1	34.5	35.5
34.1	28.8	30.4	30.3	31.5	32.1	34.5	35.5
34.1	28.8	30.4	30.3	31.5	32.1	34.5	35.5
34.1	28.8	30.4	30.3	31.5	32.2	34.6	35.6
34.1	28.8	30.4	30.3	31.5	32.2	34.6	35.6
34.1	28.9	30.5	30.4	31.5	32.1	34.5	35.6
34.1	28.9	30.4	30.4	31.5	32.2	34.6	35.6
34.1	28.9	30.4	30.4	31.5	32.2	34.6	35.6
34.2	28.9	30.5	30.4	31.4	32.1	34.5	35.6
34.2	28.9	30.5	30.3	31.4	32	34.5	35.6
34.2	28.9	30.5	30.3	31.3	32	34.5	35.6
34.2	28.9	30.5	30.3	31.3	32	34.5	35.6
34.2	28.9	30.5	30.3	31.4	32	34.5	35.6
34.2	28.9	30.5	30.4	31.5	32	34.5	35.6
34.1	28.9	30.4	30.4	31.6	32.2	34.6	35.6
34.1	28.8	30.4	30.4	31.8	32.2	34.7	35.6
34	28.8	30.4	30.5	31.8	32.3	34.7	35.6
34	28.8	30.4	30.5	31.8	32.3	34.7	35.6
34	28.8	30.4	30.5	31.8	32.3	34.7	35.6
34	28.8	30.4	30.5	31.7	32.3	34.6	35.6
34	28.8	30.4	30.5	31.6	32.3	34.7	35.5
34	28.8	30.4	30.4	31.6	32.3	34.6	35.5
34	28.8	30.4	30.5	31.6	32.3	34.6	35.5
34	28.8	30.4	30.5	31.6	32.3	34.6	35.5
34	28.8	30.5	30.5	31.6	32.3	34.6	35.5
34	28.8	30.5	30.5	31.6	32.3	34.7	35.5
34	28.8	30.5	30.5	31.6	32.3	34.7	35.5
34	28.8	30.5	30.5	31.6	32.3	34.7	35.5
34	28.8	30.5	30.5	31.6	32.3	34.7	35.5
34	28.8	30.5	30.5	31.6	32.3	34.7	35.5
34	28.8	30.5	30.5	31.6	32.3	34.7	35.6
34.1	28.8	30.5	30.4	31.6	32.2	34.7	35.6
33.9	28.8	30.4	30.4	31.6	32.3	34.7	35.5
33.9	28.8	30.4	30.4	31.7	32.3	34.7	35.5
33.9	28.8	30.4	30.4	31.6	32.3	34.5	35.5
33.9	28.9	30.4	30.4	31.6	32.2	34.5	35.5
34.1	28.9	30.4	30.3	31.4	32.1	34.4	35.5
34.1	28.9	30.4	30.3	31.4	32	34.4	35.5
34	28.9	30.4	30.4	31.5	32.1	34.5	35.5
33.9	28.8	30.4	30.4	31.7	32.2	34.5	35.5
33.9	28.8	30.4	30.5	31.8	32.3	34.7	35.5
33.9	28.8	30.4	30.5	31.8	32.3	34.7	35.5
33.9	28.8	30.4	30.5	31.9	32.4	34.8	35.5
33.9	28.8	30.4	30.5	31.9	32.4	34.8	35.5
33.9	28.8	30.4	30.5	31.8	32.4	34.7	35.5
33.9	28.8	30.4	30.5	31.8	32.4	34.7	35.5
33.9	28.8	30.4	30.5	31.8	32.4	34.7	35.5
33.9	28.8	30.4	30.5	31.8	32.4	34.7	35.5
33.9	28.8	30.4	30.5	31.8	32.4	34.7	35.5
33.9	28.8	30.4	30.5	31.8	32.4	34.7	35.5
33.9	28.8	30.5	30.5	31.6	32.3	34.6	35.5
34	28.8	30.4	30.5	31.6	32.3	34.6	35.5
34	28.8	30.5	30.4	31.6	32.3	34.6	35.5
34	28.8	30.4	30.5	31.6	32.3	34.7	35.5
34	28.8	30.4	30.5	31.6	32.3	34.7	35.5
34	28.8	30.5	30.4	31.6	32.3	34.7	35.5
34	28.8	30.5	30.4	31.6	32.2	34.6	35.5
34.1	28.8	30.4	30.4	31.6	32.2	34.6	35.5
34.1	28.8	30.5	30.4	31.5	32.2	34.6	35.5
34.1	28.8	30.5	30.4	31.5	32.2	34.6	35.6
34.1	28.8	30.5	30.4	31.6	32.2	34.6	35.5
33.9	28.8	30.4	30.4	31.6	32.2	34.5	35.5
33.9	28.8	30.3	30.3	31.5	32.1	34.2	35.4
33.9	28.8	30.3	30.2	31.4	32	34.2	35.4
33.9	28.9	30.3	30.2	31.3	32	34.2	35.4
33.9	28.9	30.4	30.2	31.3	32	34.2	35.4
33.9	28.9	30.4	30.2	31.4	32	34.3	35.4
33.9	28.8	30.4	30.2	31.5	32	34.4	35.4
34	28.8	30.4	30.3	31.5	32	34.4	35.4
34	28.9	30.4	30.3	31.4	32	34.4	35.5
34	28.9	30.4	30.3	31.4	32	34.4	35.5
34.1	28.9	30.4	30.3	31.3	32	34.4	35.5
34.1	28.9	30.4	30.2	31.3	32	34.4	35.5
34.1	28.9	30.4	30.2	31.3	32	34.4	35.5
34.1	28.9	30.4	30.3	31.5	32	34.5	35.5
34	28.9	30.4	30.4	31.5	32.1	34.5	35.5
34	28.8	30.4	30.4	31.6	32.1	34.5	35.5
34	28.8	30.4	30.4	31.6	32.2	34.5	35.5
34.1	28.8	30.4	30.4	31.5	32.2	34.5	35.5
34.1	28.9	30.4	30.4	31.5	32.1	34.4	35.5
34.1	28.9	30.4	30.3	31.4	32	34.4	35.5
34.1	28.9	30.4	30.3	31.3	32	34.4	35.5
34.1	28.9	30.4	30.2	31.3	31.9	34.4	35.5
34.1	28.9	30.4	30.2	31.3	31.9	34.4	35.5
34.1	28.9	30.4	30.2	31.3	31.9	34.4	35.5
34.1	28.9	30.4	30.2	31.3	32	34.4	35.5
34.1	28.9	30.4	30.3	31.4	32	34.4	35.5
34.1	28.9	30.4	30.3	31.5	32	34.5	35.5
34.1	28.9	30.4	30.4	31.5	32	34.5	35.5
34.1	28.9	30.4	30.4	31.5	32.1	34.5	35.6
34.1	28.8	30.4	30.4	31.5	32.1	34.5	35.5
34.1	28.8	30.4	30.4	31.5	32.1	34.5	35.5
34.1	28.9	30.4	30.3	31.4	32	34.4	35.5
34.1	28.9	30.4	30.3	31.3	32	34.4	35.5
34.1	28.9	30.4	30.3	31.3	32	34.4	35.5
34.1	28.9	30.4	30.3	31.4	32	34.5	35.6
34.1	28.9	30.4	30.3	31.5	32.1	34.5	35.6
34.1	28.9	30.4	30.4	31.6	32.1	34.5	35.6
34	28.9	30.4	30.4	31.6	32.2	34.5	35.6
34.1	28.9	30.4	30.4	31.5	32.1	34.5	35.5
34.1	28.9	30.4	30.3	31.4	32.1	34.4	35.5
34.1	28.9	30.4	30.3	31.4	32	34.5	35.5
34.1	28.9	30.4	30.3	31.5	32	34.5	35.5
34.1	28.9	30.4	30.4	31.6	32.2	34.6	35.6
34	28.8	30.4	30.4	31.6	32.2	34.6	35.6
34.1	28.8	30.4	30.4	31.6	32.2	34.6	35.6
34.1	28.8	30.4	30.4	31.6	32.2	34.6	35.6
34.1	28.8	30.4	30.4	31.5	32.2	34.6	35.6
34.1	28.8	30.4	30.4	31.5	32.2	34.6	35.6
34	28.8	30.4	30.4	31.6	32.2	34.6	35.6
33.9	28.8	30.4	30.4	31.6	32.2	34.6	35.6
33.9	28.8	30.4	30.5	31.8	32.3	34.7	35.5
33.8	28.7	30.4	30.5	31.9	32.4	34.8	35.5
33.8	28.7	30.4	30.5	31.9	32.4	34.8	35.5
33.8	28.6	30.4	30.5	31.9	32.5	34.8	35.5
33.8	28.6	30.4	30.5	31.9	32.5	34.8	35.5
33.8	28.7	30.4	30.5	31.9	32.5	34.8	35.5
33.9	28.7	30.4	30.5	31.8	32.4	34.7	35.5
33.9	28.7	30.4	30.5	31.7	32.4	34.7	35.5
33.9	28.7	30.4	30.5	31.7	32.4	34.7	35.6
33.9	28.7	30.4	30.5	31.8	32.4	34.8	35.6
33.9	28.7	30.4	30.5	31.8	32.4	34.8	35.6
33.9	28.7	30.4	30.5	31.8	32.4	34.8	35.6
33.9	28.7	30.4	30.5	31.8	32.4	34.8	35.6
34	28.7	30.4	30.5	31.8	32.4	34.8	35.6
34	28.8	30.4	30.5	31.6	32.4	34.8	35.6
34.1	28.8	30.4	30.4	31.6	32.3	34.7	35.6
34.1	28.8	30.4	30.4	31.5	32.3	34.7	35.6
34	28.8	30.4	30.4	31.6	32.3	34.7	35.6
34	28.8	30.4	30.5	31.6	32.3	34.7	35.6
34	28.8	30.4	30.5	31.6	32.3	34.7	35.6
34.1	28.8	30.4	30.4	31.5	32.3	34.7	35.6
34.1	28.8	30.4	30.4	31.5	32.3	34.7	35.6
34.1	28.8	30.4	30.4	31.5	32.2	34.7	35.6
34.1	28.8	30.4	30.4	31.5	32.2	34.7	35.6
34.1	28.8	30.4	30.4	31.6	32.2	34.7	35.6
34	28.8	30.4	30.4	31.6	32.3	34.7	35.6
33.9	28.8	30.4	30.5	31.8	32.3	34.7	35.6
33.8	28.7	30.4	30.5	31.8	32.4	34.8	35.5
33.8	28.7	30.4	30.5	31.8	32.4	34.7	35.5
33.7	28.7	30.3	30.4	31.8	32.3	34.5	35.4
33.7	28.8	30.2	30.2	31.4	32.2	34.2	35.3
33.8	28.8	30.2	30.2	31.3	32	34.2	35.3
33.7	28.8	30.2	30.1	31.3	32	34.1	35.2
33.7	28.8	30.1	30	31.2	31.9	33.8	35.1
33.7	28.8	30.1	29.9	31	31.8	33.8	35.1
33.8	28.8	30.2	29.9	31	31.7	33.8	35.1
33.8	28.9	30.2	29.9	31	31.7	33.9	35.2
33.9	28.9	30.2	29.9	31.1	31.8	34	35.2
33.9	28.9	30.2	30	31.1	31.8	34.1	35.2
33.9	28.9	30.3	30.1	31.2	31.8	34.1	35.3
34	28.9	30.3	30.1	31.3	31.9	34.3	35.4
34	28.8	30.4	30.2	31.3	31.9	34.3	35.4
34	28.8	30.4	30.2	31.5	32	34.4	35.4
33.9	28.8	30.4	30.3	31.5	32	34.5	35.4
33.8	28.8	30.3	30.3	31.5	32	34.4	35.4
33.7	28.8	30.2	30.2	31.4	32	34.1	35.2
33.8	28.8	30.2	30.1	31.2	31.9	34	35.2
33.9	28.9	30.2	30.1	31.1	31.8	33.9	35.2
33.9	28.9	30.3	30.1	31	31.7	33.9	35.2
34	28.9	30.3	30.1	31	31.7	34	35.2
34	28.9	30.3	30.1	31	31.7	34.1	35.2
34	28.9	30.4	30.1	31.1	31.7	34.1	35.3
34.1	28.9	30.4	30.1	31.2	31.8	34.1	35.4
34.1	28.9	30.4	30.1	31.2	31.8	34.2	35.4
34.1	28.9	30.4	30.2	31.3	31.8	34.2	35.4
34.1	28.9	30.4	30.2	31.3	31.9	34.2	35.4
34.1	28.9	30.4	30.2	31.3	31.9	34.3	35.4
34.1	28.9	30.4	30.2	31.3	31.9	34.3	35.5
34.1	28.9	30.4	30.3	31.3	31.9	34.4	35.5
34.1	28.9	30.4	30.3	31.4	31.9	34.4	35.5
34.1	28.9	30.4	30.4	31.5	32	34.4	35.5
34.1	28.9	30.4	30.4	31.5	32	34.5	35.5
34	28.8	30.4	30.4	31.6	32.2	34.5	35.5
34	28.8	30.4	30.4	31.6	32.2	34.6	35.5
34	28.8	30.4	30.5	31.7	32.2	34.6	35.5
34	28.8	30.4	30.5	31.7	32.3	34.7	35.5
34	28.8	30.4	30.5	31.7	32.3	34.7	35.6
34	28.8	30.4	30.5	31.7	32.3	34.7	35.6
34	28.8	30.4	30.5	31.7	32.3	34.7	35.6
34	28.8	30.4	30.5	31.6	32.3	34.7	35.6
34	28.8	30.4	30.5	31.6	32.3	34.7	35.6
34	28.8	30.4	30.5	31.6	32.3	34.7	35.6
34.1	28.8	30.4	30.5	31.6	32.3	34.7	35.6
34	28.8	30.5	30.5	31.7	32.3	34.7	35.6
34	28.8	30.4	30.5	31.7	32.3	34.7	35.6
34	28.8	30.4	30.5	31.6	32.3	34.7	35.6
34	28.8	30.4	30.5	31.6	32.3	34.7	35.6
34	28.8	30.4	30.5	31.7	32.3	34.7	35.6
34	28.8	30.4	30.5	31.7	32.3	34.7	35.6
34.1	28.8	30.5	30.5	31.6	32.3	34.7	35.6
34.1	28.8	30.5	30.4	31.6	32.3	34.7	35.6
34.1	28.8	30.5	30.4	31.5	32.2	34.6	35.6
34.1	28.8	30.5	30.4	31.5	32.2	34.6	35.6
34.1	28.8	30.5	30.4	31.5	32.2	34.5	35.6
34.1	28.9	30.5	30.4	31.5	32.2	34.5	35.6
34.1	28.9	30.4	30.4	31.4	32.1	34.5	35.6
34.1	28.9	30.4	30.4	31.5	32.1	34.5	35.6
34.1	28.8	30.4	30.4	31.6	32.2	34.6	35.6
34.1	28.8	30.4	30.4	31.6	32.2	34.6	35.6
34.1	28.9	30.4	30.4	31.5	32.2	34.5	35.6
34.2	28.9	30.4	30.4	31.4	32.1	34.5	35.6
34.2	28.9	30.4	30.3	31.3	32	34.5	35.6
34.2	28.9	30.4	30.3	31.4	32	34.5	35.6
34.1	28.9	30.4	30.4	31.5	32.1	34.6	35.6
34.1	28.9	30.4	30.4	31.5	32.2	34.6	35.6
34.1	28.9	30.4	30.4	31.5	32.1	34.5	35.6
34.1	28.9	30.4	30.4	31.5	32.1	34.5	35.6
34.1	28.9	30.4	30.4	31.5	32.2	34.6	35.6
34.1	28.9	30.4	30.4	31.5	32.2	34.6	35.6
34.1	28.8	30.4	30.4	31.6	32.2	34.7	35.6
34.1	28.8	30.4	30.4	31.6	32.2	34.7	35.6
34.1	28.8	30.4	30.4	31.6	32.2	34.7	35.6
34.1	28.8	30.4	30.4	31.6	32.2	34.7	35.6
34.1	28.8	30.4	30.4	31.6	32.2	34.6	35.6
34.1	28.8	30.4	30.4	31.5	32.2	34.5	35.6
34.1	28.9	30.4	30.4	31.4	32.1	34.5	35.5
34.1	28.9	30.5	30.4	31.4	32	34.4	35.5
34.1	28.9	30.4	30.4	31.4	32	34.5	35.5
34.1	28.9	30.4	30.4	31.4	32	34.4	35.5
34.1	28.9	30.4	30.4	31.4	32	34.5	35.5
34.1	28.9	30.4	30.4	31.5	32	34.5	35.5
